window,train_start,train_end,test_start,risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,use_put_spreads,use_call_spreads,min_hedge,budget_tiers,train_cagr,train_max_dd,test_cagr,test_max_dd,test_vol,test_sharpe,score
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.5,0.8,"[30, 60, 90]",10,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.050326465067679904,0.1590662202147736,-0.05646841999537955,0.03659235440442365,0.055905563462787064,1.7383092571694505,-0.05646841999537955
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.12,0.3,0.7,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.005450758997330052,0.09889455722056474,0.07369060996774213,0.03130601153031041,0.05089180102068344,1.700756869791562,0.07369060996774213
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.5,0.8,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.06726125312744724,0.2606093352696166,-0.06269583782655574,0.06416549840720147,0.09963370765261012,1.4724514222034328,-0.06269583782655574
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.08,0.3,0.7,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.038015604860659136,0.1588954970153983,-0.03399134564704631,0.035423945957567406,0.05446015805316672,1.502823552918076,-0.03399134564704631
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.08,0.3,0.8,"[35, 70, 105]",14,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.022515391240546245,0.1619478973413876,0.034811769071635634,0.047543550781332405,0.0665397741082419,1.5424128842516323,0.034811769071635634
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.08,0.4,0.7,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03798732048437725,0.15876762394644406,-0.03538893883652183,0.035789501629540386,0.05473551152519642,1.4677722553885435,-0.03538893883652183
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.08,0.5,0.7,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.0811126609665418,0.2597662287563484,-0.07096652088197464,0.06665966885127975,0.10891741637377719,1.6861669162831472,-0.07096652088197464
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.4,0.8,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.03564536377006733,0.2669588587466571,0.08153428812118002,0.08261327229864816,0.11824956252139066,1.6094608634249419,0.08153428812118002
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.12,0.3,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.023567202493298134,0.16267242188696798,0.029523479175885603,0.049485859801998176,0.06853735527505672,1.4724795643846442,0.029523479175885603
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.12,0.5,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.030779849731163544,0.2624893320342598,0.09164268585876001,0.0844577989870749,0.11957944971350236,1.5439414497349,0.09164268585876001
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.12,0.4,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.03851633564598844,0.1566391584978566,-0.03540113924467736,0.03538824207783764,0.05446814894482771,1.5046992921396962,-0.03540113924467736
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.12,0.3,0.7,"[35, 70, 105]",14,False,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.04205684147186206,0.16133893486932738,-0.024423036450849422,0.03380045753258225,0.057151170253377,1.8256518474385703,-0.024423036450849422
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.12,0.3,0.7,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.02352927118395498,0.1626418933121782,0.030610238498715026,0.04868412480141883,0.06772997043927598,1.5029175107271713,0.030610238498715026
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.5,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.02128450320700126,0.16061992591354665,0.0395034769797491,0.04857891904585781,0.06788414449023321,1.5236190565147214,0.0395034769797491
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.08,0.5,0.7,"[30, 60, 90]",7,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.06716842189758476,0.26060776646966155,-0.06255623752549266,0.06430395506395911,0.09970065569033275,1.4700179568388738,-0.06255623752549266
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.2,0.12,0.3,0.8,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.023647061881436726,0.16275371700170846,0.03229317371679841,0.04875361118375513,0.06812905623176434,1.5234925086790851,0.03229317371679841
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.12,0.5,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03849685508862988,0.15662427737617757,-0.03535014044515805,0.03538718877360308,0.05446625622919264,1.5045965554516652,-0.03535014044515805
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.2,0.08,0.5,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.01922038155400807,0.15903786140365983,0.047835241590838073,0.04739398148353131,0.06675897994812054,1.5720104683568132,0.047835241590838073
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.3,0.7,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.02883736749010557,0.16314168789259342,0.011694480262041784,0.05173162098796116,0.06971646713513406,1.4331935278276067,0.011694480262041784
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.12,0.3,0.8,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.0065756321138754625,0.10820063395227647,0.11491578041490724,0.04584651792026888,0.06322968554616056,1.3981026303406086,0.11491578041490724
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.12,0.4,0.8,"[35, 70, 105]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.012949571394530901,0.0953689628934229,0.01790627253598087,0.025998951581732536,0.04064920647034807,1.379151829240701,0.01790627253598087
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.5,0.7,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.038501512887049616,0.15661225286254987,-0.035351534552905295,0.0353835001833511,0.054464592288808795,1.50488076587661,-0.035351534552905295
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.4,0.7,"[30, 60, 90]",14,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.03850417141296292,0.1566225195586715,-0.03536000920846294,0.03538758435755225,0.05446767598268097,1.5047910308198047,-0.03536000920846294
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.08,0.5,0.8,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.055742243055773466,0.2732928340827814,0.01564478572453587,0.08479476852654241,0.124576371839562,1.5403425900568892,0.01564478572453587
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.3,0.08,0.5,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.06418234858624483,0.26726722358784855,-0.022632135332652514,0.0648020581534223,0.10595446553916014,1.6884257603349522,-0.022632135332652514
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.12,0.3,0.8,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03534072146986367,0.26668411318642893,0.07419558516468627,0.0823953797713106,0.11678879784171532,1.5623719299713121,0.07419558516468627
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.3,0.8,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.03774022888869499,0.15924913070047955,-0.03313564152951087,0.03534631883296654,0.05440291586849127,1.50470302591071,-0.03313564152951087
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.2,0.12,0.5,0.7,"[35, 70, 105]",14,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.02098530680465205,0.15949521506541361,0.038379654973882404,0.04849734545592604,0.06746910816132436,1.5031664076362514,0.038379654973882404
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.2,0.12,0.3,0.8,"[30, 60, 90]",10,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.023698018077530802,0.16276509071047504,0.032138179655416765,0.04875733388929041,0.06813432922481744,1.52349236118949,0.032138179655416765
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.12,0.4,0.7,"[35, 70, 105]",14,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.03799096037590244,0.15877795608582573,-0.035416742192541206,0.035789700566401635,0.05473445773111809,1.4674855208190047,-0.035416742192541206
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.12,0.5,0.7,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.03844069547464046,0.156733675799095,-0.03530098023128503,0.03552841483049194,0.054538955110629915,1.5003773207957365,-0.03530098023128503
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.3,0.8,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.031806790319469314,0.2152272828664946,0.07461945199474851,0.06075124523552985,0.09706634411797078,1.7523529235440372,0.07461945199474851
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.2,0.12,0.5,0.8,"[35, 70, 105]",10,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.021839083124576053,0.1605431376849591,0.034796829381465555,0.04935801443079116,0.06835895327224277,1.472659467773853,0.034796829381465555
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.08,0.3,0.8,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.029878645422917405,0.1622975821135783,0.013915302788159334,0.04912737488478685,0.06969541418232915,1.5107824057773602,0.013915302788159334
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.12,0.4,0.8,"[35, 70, 105]",14,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.008965975236680634,0.09795858085542156,0.07919356774918929,0.028749296172698283,0.05240697048213961,1.9517209018450123,0.07919356774918929
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.12,0.4,0.8,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.0352943311871774,0.2666728123557349,0.0712343355305598,0.08491363099346393,0.11943062392559396,1.5063315164826252,0.0712343355305598
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.12,0.5,0.8,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.06732192719129959,0.2604505835871056,-0.06280920184138061,0.06405665524773879,0.09957541591153521,1.4740102564138426,-0.06280920184138061
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.12,0.4,0.8,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.04198009833211247,0.1605482855293994,-0.028927099246401133,0.036238914364488665,0.05855397553871794,1.7010355214412454,-0.028927099246401133
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.08,0.5,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.030601085136296113,0.16273558884360537,0.009131071479653752,0.05034923271834146,0.0680090289980311,1.510544565039243,0.009131071479653752
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.12,0.4,0.7,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.03847885654575178,0.1567317544425167,-0.035338645981981665,0.035449021563209,0.05449929638671439,1.502903355941762,-0.035338645981981665
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.08,0.4,0.8,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.02266017283144628,0.16209281194762812,0.033833284075659886,0.04945940037222142,0.06868898061098451,1.4890804682376644,0.033833284075659886
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.4,0.8,"[30, 60, 90]",7,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.04992996901359403,0.27308109338848524,0.022974263973404074,0.09202890174137249,0.12834476977903686,1.4112141731661254,0.022974263973404074
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.3,0.8,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",0.006531410158994833,0.10821779935171898,0.11494536557646984,0.04584946668174986,0.06326518831262949,1.399845902045865,0.11494536557646984
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.08,0.4,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03850317848445117,0.15675658391189937,-0.035421060007671645,0.03545033891776605,0.05450053882303797,1.5027088401046926,-0.035421060007671645
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.12,0.3,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",0.009127199045037448,0.10198769086464528,0.12261340494158346,0.045676911428333154,0.06213931821451404,1.4091424484673898,0.12261340494158346
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.08,0.5,0.7,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.008234017716371111,0.09189462423778298,0.11642304240025747,0.032831226571405914,0.04959516311071177,1.6967379649086494,0.11642304240025747
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.08,0.5,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.03045054930244262,0.158643561051515,0.007254287003945814,0.043999267916431446,0.06571563996589146,1.5258602714983307,0.007254287003945814
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.5,0.8,"[30, 60, 90]",14,False,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.013665730982975743,0.0945645893764324,0.051257807954290024,0.035314438281916036,0.05249251567190266,1.7254929742420462,0.051257807954290024
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.08,0.5,0.8,"[35, 70, 105]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.0013642302868865919,0.10905999930776468,0.08831864599100925,0.03720290912472958,0.058461249639014626,1.5041099430757396,0.08831864599100925
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.12,0.4,0.7,"[30, 60, 90]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-8.875651669881801e-05,0.10708549315328139,0.09568572316336454,0.04847210114384732,0.0645809042741431,1.4115350900526074,0.09568572316336454
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.12,0.5,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.04915586228927982,0.2644665332833073,0.026692129527921216,0.0914979481220066,0.1280535217615432,1.4231388434621137,0.026692129527921216
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.12,0.5,0.7,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.021832402215303692,0.16053396976906276,0.03481678434204083,0.04935569106702537,0.0683568119827181,1.4726834912828652,0.03481678434204083
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.12,0.3,0.8,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",-0.023713465031475534,0.16278091914137124,0.03207782019485328,0.04875846249069782,0.06813481358687151,1.5233279781872717,0.03207782019485328
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.08,0.5,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.02184031351927962,0.255461823025877,0.13179980090349974,0.0776969785491854,0.11283585399935449,1.702657800225052,0.13179980090349974
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.12,0.5,0.7,"[35, 70, 105]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.07751538703385685,0.26819851143007156,-0.06100633393684096,0.06643081784222166,0.10836885388761187,1.6836489036974045,-0.06100633393684096
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.12,0.3,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.037959367104028474,0.15889223832089333,-0.03390599719383791,0.035505058277988624,0.05449973304658375,1.500161997277112,-0.03390599719383791
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.08,0.4,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03529305973245811,0.16614275858629424,-0.006740433925869094,0.051816380395668014,0.07136603275368426,1.4264796607007384,-0.006740433925869094
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.5,0.7,"[35, 70, 105]",14,True,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.0207738499789748,0.15983704190819648,0.037860416638999306,0.04927557059036496,0.06821332578035226,1.4707743339968609,0.037860416638999306
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.2,0.08,0.5,0.7,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.04882634176680467,0.2671223560800072,0.04468461902094312,0.08269637302874448,0.12096441591789188,1.6327958689631052,0.04468461902094312
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.25,0.08,0.3,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.026278426581149317,0.15578251633005455,0.026260758406269957,0.04672723176058688,0.06824764790505886,1.5543470473804375,0.026260758406269957
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.2,0.12,0.5,0.7,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.05457770603576584,0.27239873547239496,0.021332284421148318,0.08352948257756264,0.12365446676927834,1.5657693354725282,0.021332284421148318
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.2,0.12,0.4,0.7,"[30, 60, 90]",7,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.047117394428154435,0.27032979012813957,0.031401992478721885,0.09163651787426612,0.12778151233417648,1.4111985800148021,0.031401992478721885
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.12,0.3,0.7,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03792857630877022,0.15885691230741972,-0.033793565635851675,0.035503388922082574,0.054499027426825844,1.5005351514337404,-0.033793565635851675
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.3,0.08,0.5,0.8,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.04608661566644079,0.15345706047849067,-0.04081281689417904,0.03640761798449117,0.058897286984792664,1.702916918241011,-0.04081281689417904
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.08,0.5,0.7,"[35, 70, 105]",14,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.018784808473954362,0.15741740146132352,0.04622153613044433,0.04727753023757565,0.06616367045148944,1.5424426279031274,0.04622153613044433
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.25,0.12,0.5,0.8,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.020229906697242117,0.15971144005225785,0.04469979096107557,0.04746926238815207,0.06688143159725715,1.5710139445269775,0.04469979096107557
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.12,0.5,0.7,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.023227854279326055,0.13701852682301818,0.031172974856515934,0.0499019400163936,0.06647175498016483,1.5243284019747763,0.031172974856515934
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.12,0.3,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03562650914369336,0.2669671558788418,0.08827308883303875,0.07931485913135805,0.11535508719955326,1.699702540802092,0.08827308883303875
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.08,0.5,0.8,"[30, 60, 90]",14,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.004796796440865281,0.09813374056086291,0.10190348819404971,0.04092409731814441,0.057941364360447244,1.4111937863928516,0.10190348819404971
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.12,0.5,0.7,"[30, 60, 90]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.06723615231043767,0.26058899850386225,-0.06261818593202317,0.06415865652552005,0.09962673670408571,1.4725620669555086,-0.06261818593202317
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.08,0.5,0.8,"[30, 60, 90]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.03844018374683167,0.1567432333337199,-0.035304217061001175,0.03553114328089146,0.05454039421463899,1.500249131454593,-0.035304217061001175
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.12,0.5,0.7,"[30, 60, 90]",7,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.08656116267230851,0.26642915958447877,-0.08602666824482763,0.06712629508205656,0.10981983094486651,1.6879749464674039,-0.08602666824482763
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.12,0.3,0.8,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.040544136158701116,0.16131642077175146,-0.019824413568289456,0.033573750010584914,0.056945436288641786,1.8308060878033472,-0.019824413568289456
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.4,0.8,"[35, 70, 105]",10,False,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.0034890067297346228,0.09955767899506215,0.08996879228003896,0.03970674291007294,0.054806893640838475,1.3648722095488044,0.08996879228003896
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.08,0.4,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.02078927375168471,0.1598653536317405,0.0378069687851057,0.04928061890381824,0.0682174229780374,1.4706343460918976,0.0378069687851057
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.08,0.4,0.7,"[30, 60, 90]",14,True,False,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.03797158047703619,0.15887113608502815,-0.03540691866955936,0.0358495060841111,0.054765487943546125,1.465765787137828,-0.03540691866955936
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.12,0.4,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.02023298353184655,0.15971051158164257,0.04469624251615478,0.04746948049105817,0.06688222010162055,1.5710864812129723,0.04469624251615478
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.5,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.03849031073504483,0.15673406176517074,-0.035369492594557794,0.03544964194881847,0.054500762032396906,1.5029381947453038,-0.035369492594557794
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.12,0.5,0.7,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.03848364639287438,0.15660620983043688,-0.035298583378301274,0.03538458928791814,0.05446484619496648,1.5048498039740164,-0.035298583378301274
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.08,0.3,0.7,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.00543840943919649,0.09888866979746061,0.07372534249367058,0.031310164657074376,0.05089573268699258,1.7005278862467756,0.07372534249367058
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.3,0.8,"[30, 60, 90]",10,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.041408153992626984,0.16215682885387406,-0.028206869743760188,0.036678181092854735,0.056886202816296354,1.73072159040538,-0.028206869743760188
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.08,0.5,0.8,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.07124483757320155,0.2590855201482315,-0.04321021122346003,0.06577882689835442,0.10728729660805672,1.683773916823683,-0.04321021122346003
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.4,0.7,"[35, 70, 105]",14,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.01838157303890353,0.10726125829245088,0.024095033323822346,0.02624068477066181,0.044701573318313974,1.76280494621424,0.024095033323822346
