config,strategy,dte,short_delta,width,entry_date,exit_date,expiration,exit_reason,hold_days,spx_at_entry,put_short_strike,put_long_strike,call_short_strike,call_long_strike,credit,max_loss,pnl,pnl_pct_of_credit,pnl_pct_of_max_loss,is_win,max_favorable_excursion,max_adverse_excursion,vix_at_entry,vix_at_exit,vix_change,sma50,sma200,spx_above_sma50,spx_above_sma200,spx_at_exit,spx_move_pct,put_distance_pct,call_distance_pct,entry_dow,entry_month,entry_year,regime_score,regime_tier,regime_position_scale,regime_days_in_tier
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-03,2025-06-05,2025-06-06,profit_target,2,5970.3701171875,5830,5800,6125,6155,440.2,2559.8,283.23,64.34,11.06,1,328.43,0.0,17.69,18.48,0.79,5616.75,5790.32,1.0,1.0,5939.3,-0.5204,2.3511,2.59,1,6,2025,5,NEUTRAL,1.0,13
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-06,2025-06-09,2025-06-09,expiry,3,6000.35986328125,5920,5890,6085,6115,342.82,2657.18,340.22,99.24,12.8,1,0.0,0.0,16.77,17.16,0.39,5629.83,5796.34,1.0,1.0,6005.88,0.092,1.3393,1.4106,4,6,2025,5,NEUTRAL,1.0,16
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-09,2025-06-10,2025-06-10,expiry,1,6005.8798828125,5925,5895,6090,6120,369.92,2630.08,367.32,99.3,13.97,1,0.0,0.0,17.16,16.95,-0.21,5636.08,5798.39,1.0,1.0,6038.81,0.5483,1.3467,1.4006,0,6,2025,5,NEUTRAL,1.0,17
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-09,2025-06-10,2025-06-11,profit_target,1,6005.8798828125,5890,5860,6130,6160,390.2,2609.8,166.91,42.78,6.4,1,212.11,0.0,17.16,16.95,-0.21,5636.08,5798.39,1.0,1.0,6038.81,0.5483,1.9294,2.0666,0,6,2025,5,NEUTRAL,1.0,17
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-09,2025-06-11,2025-06-12,profit_target,2,6005.8798828125,5870,5840,6155,6185,448.7,2551.3,346.78,77.29,13.59,1,391.98,0.0,17.16,17.26,0.1,5636.08,5798.39,1.0,1.0,6022.24,0.2724,2.2624,2.4829,0,6,2025,5,NEUTRAL,1.0,17
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-10,2025-06-12,2025-06-13,profit_target,2,6038.81005859375,5900,5870,6190,6220,420.38,2579.62,312.78,74.4,12.13,1,357.98,0.0,16.95,18.02,1.07,5645.24,5800.48,1.0,1.0,6045.26,0.1068,2.2986,2.5036,1,6,2025,5,NEUTRAL,1.0,18
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-13,2025-06-16,2025-06-16,expiry,3,5976.97021484375,5880,5850,6080,6110,394.93,2605.07,392.33,99.34,15.06,1,0.0,0.0,20.82,19.11,-1.71,5667.81,5806.59,1.0,1.0,6033.11,0.9393,1.6224,1.7238,4,6,2025,5,NEUTRAL,1.0,21
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-16,2025-06-17,2025-06-17,expiry,1,6033.10986328125,5940,5910,6130,6160,357.97,2642.03,355.37,99.27,13.45,1,0.0,0.0,19.11,21.6,2.49,5680.54,5808.63,1.0,1.0,5982.72,-0.8352,1.5433,1.606,0,6,2025,5,NEUTRAL,1.0,22
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-16,2025-06-18,2025-06-18,expiry,2,6033.10986328125,5905,5875,6170,6200,417.84,2582.16,415.24,99.38,16.08,1,19.04,0.0,19.11,20.14,1.03,5680.54,5808.63,1.0,1.0,5980.87,-0.8659,2.1234,2.269,0,6,2025,5,NEUTRAL,1.0,22
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-16,2025-06-18,2025-06-19,profit_target,2,6033.10986328125,5880,5850,6200,6230,456.5,2543.5,222.3,48.7,8.74,1,267.5,-64.71,19.11,20.14,1.03,5680.54,5808.63,1.0,1.0,5980.87,-0.8659,2.5378,2.7662,0,6,2025,5,NEUTRAL,1.0,22
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-17,2025-06-18,2025-06-20,profit_target,1,5982.72021484375,5810,5780,6170,6200,463.35,2536.65,206.2,44.5,8.13,1,251.4,0.0,21.6,20.14,-1.46,5698.72,5810.58,1.0,1.0,5980.87,-0.0309,2.887,3.1303,1,6,2025,5,NEUTRAL,1.0,23
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-20,2025-06-23,2025-06-23,expiry,3,5967.83984375,5870,5840,6070,6100,381.39,2618.61,378.79,99.32,14.47,1,0.0,0.0,20.62,19.83,-0.79,5736.79,5814.12,1.0,1.0,6025.17,0.9607,1.6395,1.7118,4,6,2025,5,NEUTRAL,1.0,25
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-23,2025-06-24,2025-06-24,expiry,1,6025.169921875,5930,5900,6125,6155,372.97,2627.03,370.37,99.3,14.1,1,0.0,0.0,19.83,17.48,-2.35,5748.16,5816.6,1.0,1.0,6092.18,1.1122,1.5795,1.6569,0,6,2025,5,NEUTRAL,1.0,26
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-23,2025-06-25,2025-06-25,expiry,2,6025.169921875,5895,5865,6165,6195,441.11,2558.89,438.51,99.41,17.14,1,136.65,0.0,19.83,16.76,-3.07,5748.16,5816.6,1.0,1.0,6092.16,1.1118,2.1604,2.3208,0,6,2025,5,NEUTRAL,1.0,26
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-23,2025-06-25,2025-06-26,profit_target,2,6025.169921875,5865,5835,6200,6230,448.43,2551.57,308.95,68.9,12.11,1,354.15,0.0,19.83,16.76,-3.07,5748.16,5816.6,1.0,1.0,6092.16,1.1118,2.6583,2.9017,0,6,2025,5,NEUTRAL,1.0,26
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-24,2025-06-25,2025-06-27,profit_target,1,6092.18017578125,5950,5920,6250,6280,431.65,2568.35,172.02,39.85,6.7,1,217.22,0.0,17.48,16.76,-0.72,5764.64,5819.46,1.0,1.0,6092.16,-0.0003,2.3338,2.5905,1,6,2025,5,BULL,1.0,1
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-27,2025-06-30,2025-06-30,expiry,3,6173.06982421875,6095,6065,6255,6285,374.3,2625.7,371.7,99.31,14.16,1,0.0,0.0,16.32,16.73,0.41,5809.44,5829.58,1.0,1.0,6204.95,0.5164,1.2647,1.3272,4,6,2025,5,BULL,1.0,4
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-30,2025-07-01,2025-07-01,expiry,1,6204.9501953125,6125,6095,6290,6320,378.6,2621.4,376.0,99.31,14.34,1,0.0,0.0,16.73,16.83,0.1,5828.03,5833.13,1.0,1.0,6198.01,-0.1119,1.2885,1.3707,0,6,2025,5,BULL,1.0,5
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-30,2025-07-01,2025-07-02,profit_target,1,6204.9501953125,6090,6060,6330,6360,399.18,2600.82,221.38,55.46,8.51,1,266.58,0.0,16.73,16.83,0.1,5828.03,5833.13,1.0,1.0,6198.01,-0.1119,1.8526,2.0153,0,6,2025,5,BULL,1.0,5
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-06-30,2025-07-02,2025-07-03,profit_target,2,6204.9501953125,6065,6035,6355,6385,437.4,2562.6,333.16,76.17,13.0,1,378.36,0.0,16.73,16.64,-0.09,5828.03,5833.13,1.0,1.0,6227.42,0.3621,2.2555,2.4182,0,6,2025,5,BULL,1.0,5
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-01,2025-07-04,2025-07-04,expiry,3,6198.009765625,6060,6030,6350,6380,444.07,2555.93,441.47,99.41,17.27,1,157.24,0.0,16.83,16.83,0.0,5846.34,5836.35,1.0,1.0,6198.01,0.0,2.2267,2.4522,1,7,2025,5,BULL,1.0,6
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-07,2025-07-08,2025-07-08,expiry,1,6229.97998046875,6145,6115,6320,6350,395.78,2604.22,393.18,99.34,15.1,1,0.0,0.0,17.79,16.81,-0.98,5904.63,5845.76,1.0,1.0,6225.52,-0.0716,1.364,1.4449,0,7,2025,5,BULL,1.0,9
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-07,2025-07-08,2025-07-09,profit_target,1,6229.97998046875,6110,6080,6360,6390,434.22,2565.78,279.48,64.36,10.89,1,324.68,0.0,17.79,16.81,-0.98,5904.63,5845.76,1.0,1.0,6225.52,-0.0716,1.9258,2.087,0,7,2025,5,BULL,1.0,9
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-07,2025-07-08,2025-07-10,profit_target,1,6229.97998046875,6080,6050,6390,6420,442.97,2557.03,187.11,42.24,7.32,1,232.31,0.0,17.79,16.81,-0.98,5904.63,5845.76,1.0,1.0,6225.52,-0.0716,2.4074,2.5685,0,7,2025,5,BULL,1.0,9
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-08,2025-07-10,2025-07-11,profit_target,2,6225.52001953125,6085,6055,6380,6410,428.7,2571.3,271.53,63.34,10.56,1,316.73,0.0,16.81,15.78,-1.03,5919.45,5848.71,1.0,1.0,6280.46,0.8825,2.2572,2.4814,1,7,2025,5,BULL,1.0,10
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-11,2025-07-14,2025-07-14,expiry,3,6259.75,6180,6150,6345,6375,365.79,2634.21,363.19,99.29,13.79,1,0.0,0.0,16.4,17.2,0.8,5963.22,5857.56,1.0,1.0,6268.56,0.1407,1.274,1.3619,4,7,2025,5,BULL,1.0,13
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-14,2025-07-15,2025-07-15,expiry,1,6268.56005859375,6185,6155,6360,6390,364.35,2635.65,361.75,99.29,13.73,1,0.0,0.0,17.2,17.38,0.18,5977.21,5860.31,1.0,1.0,6243.76,-0.3956,1.333,1.4587,0,7,2025,5,BULL,1.0,14
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-14,2025-07-15,2025-07-16,profit_target,1,6268.56005859375,6150,6120,6395,6425,422.28,2577.72,187.48,44.4,7.27,1,232.68,0.0,17.2,17.38,0.18,5977.21,5860.31,1.0,1.0,6243.76,-0.3956,1.8913,2.017,0,7,2025,5,BULL,1.0,14
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-14,2025-07-16,2025-07-17,profit_target,2,6268.56005859375,6125,6095,6425,6455,446.46,2553.54,351.54,78.74,13.77,1,396.74,0.0,17.2,17.16,-0.04,5977.21,5860.31,1.0,1.0,6263.7,-0.0775,2.2902,2.4956,0,7,2025,5,BULL,1.0,14
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-15,2025-07-17,2025-07-18,profit_target,2,6243.759765625,6100,6070,6400,6430,454.49,2545.51,287.56,63.27,11.3,1,332.76,0.0,17.38,16.52,-0.86,5990.01,5862.86,1.0,1.0,6297.36,0.8585,2.3025,2.5023,1,7,2025,5,BULL,1.0,15
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-18,2025-07-21,2025-07-21,expiry,3,6296.7900390625,6215,6185,6380,6410,372.89,2627.11,370.29,99.3,14.09,1,0.0,0.0,16.41,16.65,0.24,6028.28,5871.12,1.0,1.0,6305.6,0.1399,1.2989,1.3215,4,7,2025,5,BULL,1.0,18
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-21,2025-07-22,2025-07-22,expiry,1,6305.60009765625,6225,6195,6395,6425,363.05,2636.95,360.45,99.28,13.67,1,0.0,0.0,16.65,16.5,-0.15,6041.77,5873.84,1.0,1.0,6309.62,0.0638,1.2782,1.4178,0,7,2025,5,BULL,1.0,19
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-21,2025-07-22,2025-07-23,profit_target,1,6305.60009765625,6190,6160,6430,6460,412.54,2587.46,243.35,58.99,9.4,1,288.55,0.0,16.65,16.5,-0.15,6041.77,5873.84,1.0,1.0,6309.62,0.0638,1.8333,1.9728,0,7,2025,5,BULL,1.0,19
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-21,2025-07-23,2025-07-24,profit_target,2,6305.60009765625,6165,6135,6460,6490,432.62,2567.38,286.87,66.31,11.17,1,332.07,0.0,16.65,15.37,-1.28,6041.77,5873.84,1.0,1.0,6358.91,0.8454,2.2298,2.4486,0,7,2025,5,BULL,1.0,19
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-22,2025-07-24,2025-07-25,profit_target,2,6309.6201171875,6170,6140,6460,6490,441.07,2558.93,277.76,62.97,10.85,1,322.96,0.0,16.5,15.39,-1.11,6054.68,5876.84,1.0,1.0,6363.35,0.8516,2.2128,2.3833,1,7,2025,5,BULL,1.0,20
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-25,2025-07-28,2025-07-28,expiry,3,6388.64013671875,6315,6285,6470,6500,344.03,2655.97,341.43,99.24,12.86,1,0.0,0.0,14.93,15.03,0.1,6089.09,5886.59,1.0,1.0,6389.77,0.0177,1.1527,1.2735,4,7,2025,5,BULL,1.0,23
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-28,2025-07-29,2025-07-29,expiry,1,6389.77001953125,6315,6285,6470,6500,350.96,2649.04,348.36,99.26,13.15,1,0.0,0.0,15.03,15.98,0.95,6099.03,5890.06,1.0,1.0,6370.86,-0.2959,1.1702,1.2556,0,7,2025,5,BULL,1.0,24
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-28,2025-07-30,2025-07-30,expiry,2,6389.77001953125,6285,6255,6505,6535,399.2,2600.8,396.6,99.35,15.25,1,194.53,0.0,15.03,15.48,0.45,6099.03,5890.06,1.0,1.0,6362.9,-0.4205,1.6397,1.8034,0,7,2025,5,BULL,1.0,24
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-28,2025-07-30,2025-07-31,profit_target,2,6389.77001953125,6260,6230,6530,6560,421.59,2578.41,286.53,67.96,11.11,1,331.73,0.0,15.03,15.48,0.45,6099.03,5890.06,1.0,1.0,6362.9,-0.4205,2.0309,2.1946,0,7,2025,5,BULL,1.0,24
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-07-29,2025-07-31,2025-08-01,profit_target,2,6370.85986328125,6235,6205,6520,6550,433.37,2566.63,274.56,63.36,10.7,1,319.76,0.0,15.98,16.72,0.74,6108.11,5893.16,1.0,1.0,6339.39,-0.494,2.1325,2.341,1,7,2025,5,BULL,1.0,25
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-01,2025-08-04,2025-08-04,expiry,3,6238.009765625,6140,6110,6345,6375,395.25,2604.75,392.65,99.34,15.07,1,0.0,0.0,20.38,17.52,-2.86,6129.67,5900.93,1.0,1.0,6329.94,1.4737,1.5712,1.7151,4,8,2025,5,BULL,1.0,28
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-04,2025-08-05,2025-08-05,expiry,1,6329.93994140625,6245,6215,6420,6450,396.53,2603.47,393.93,99.34,15.13,1,0.0,0.0,17.52,17.85,0.33,6139.37,5903.28,1.0,1.0,6299.19,-0.4858,1.3419,1.4228,0,8,2025,5,BULL,1.0,29
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-04,2025-08-06,2025-08-06,expiry,2,6329.93994140625,6210,6180,6460,6490,434.99,2565.01,432.39,99.4,16.86,1,204.96,0.0,17.52,16.77,-0.75,6139.37,5903.28,1.0,1.0,6345.06,0.2389,1.8948,2.0547,0,8,2025,5,BULL,1.0,29
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-04,2025-08-06,2025-08-07,profit_target,2,6329.93994140625,6180,6150,6490,6520,443.75,2556.25,358.48,80.78,14.02,1,403.68,0.0,17.52,16.77,-0.75,6139.37,5903.28,1.0,1.0,6345.06,0.2389,2.3687,2.5286,0,8,2025,5,BULL,1.0,29
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-05,2025-08-07,2025-08-08,profit_target,2,6299.18994140625,6150,6120,6465,6495,443.76,2556.24,337.16,75.98,13.19,1,382.36,0.0,17.85,16.57,-1.28,6148.52,5905.7,1.0,1.0,6340.0,0.6479,2.3684,2.6322,1,8,2025,5,BULL,1.0,30
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-08,2025-08-11,2025-08-11,expiry,3,6389.4501953125,6315,6285,6470,6500,360.11,2639.89,357.51,99.28,13.54,1,0.0,0.0,15.15,16.25,1.1,6177.75,5913.32,1.0,1.0,6373.45,-0.2504,1.1652,1.2607,4,8,2025,5,BULL,1.0,33
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-11,2025-08-12,2025-08-12,expiry,1,6373.4501953125,6290,6260,6460,6490,346.09,2653.91,343.49,99.25,12.94,1,0.0,0.0,16.25,14.73,-1.52,6186.98,5915.92,1.0,1.0,6445.76,1.1345,1.3093,1.358,0,8,2025,5,BULL,1.0,34
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-11,2025-08-13,2025-08-13,expiry,2,6373.4501953125,6260,6230,6495,6525,418.82,2581.18,416.22,99.38,16.13,1,0.0,-28.8,16.25,14.49,-1.76,6186.98,5915.92,1.0,1.0,6466.58,1.4612,1.78,1.9071,0,8,2025,5,BULL,1.0,34
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-11,2025-08-14,2025-08-14,expiry,3,6373.4501953125,6235,6205,6525,6555,434.95,2565.05,432.35,99.4,16.86,1,93.78,0.0,16.25,14.83,-1.42,6186.98,5915.92,1.0,1.0,6468.54,1.492,2.1723,2.3778,0,8,2025,5,BULL,1.0,34
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-12,2025-08-14,2025-08-15,profit_target,2,6445.759765625,6320,6290,6585,6615,428.85,2571.15,322.64,75.23,12.55,1,367.84,0.0,14.73,14.83,0.1,6197.66,5918.89,1.0,1.0,6468.54,0.3534,1.951,2.1602,1,8,2025,5,BULL,1.0,35
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-15,2025-08-18,2025-08-18,expiry,3,6449.7998046875,6375,6345,6530,6560,366.13,2633.87,363.53,99.29,13.8,1,0.0,0.0,15.09,14.99,-0.1,6227.81,5928.74,1.0,1.0,6449.15,-0.0101,1.1597,1.2435,4,8,2025,5,BULL,1.0,38
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-18,2025-08-19,2025-08-19,expiry,1,6449.14990234375,6375,6345,6530,6560,358.8,2641.2,356.2,99.28,13.49,1,0.0,0.0,14.99,15.57,0.58,6238.01,5931.87,1.0,1.0,6411.37,-0.5858,1.1498,1.2537,0,8,2025,4,NEUTRAL,1.0,1
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-18,2025-08-20,2025-08-20,expiry,2,6449.14990234375,6345,6315,6565,6595,407.46,2592.54,404.86,99.36,15.62,1,106.03,0.0,14.99,15.69,0.7,6238.01,5931.87,1.0,1.0,6395.78,-0.8276,1.6149,1.7964,0,8,2025,4,NEUTRAL,1.0,1
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-18,2025-08-21,2025-08-21,expiry,3,6449.14990234375,6320,6290,6590,6620,429.86,2570.14,427.26,99.4,16.62,1,206.37,0.0,14.99,16.6,1.61,6238.01,5931.87,1.0,1.0,6370.17,-1.2247,2.0026,2.184,0,8,2025,4,NEUTRAL,1.0,1
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-19,2025-08-21,2025-08-22,profit_target,2,6411.3701171875,6280,6250,6555,6585,449.17,2550.83,231.62,51.57,9.08,1,276.82,0.0,15.57,16.6,1.03,6246.23,5934.76,1.0,1.0,6370.17,-0.6426,2.049,2.2402,1,8,2025,4,NEUTRAL,1.0,2
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-22,2025-08-25,2025-08-25,expiry,3,6466.91015625,6395,6365,6545,6575,333.96,2666.04,331.36,99.22,12.43,1,0.0,0.0,14.22,14.79,0.57,6269.55,5944.69,1.0,1.0,6439.32,-0.4266,1.112,1.2075,4,8,2025,4,NEUTRAL,1.0,5
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-25,2025-08-26,2025-08-26,expiry,1,6439.31982421875,6365,6335,6520,6550,341.81,2658.19,339.21,99.24,12.76,1,0.0,0.0,14.79,14.62,-0.17,6277.43,5948.32,1.0,1.0,6465.94,0.4134,1.1542,1.2529,0,8,2025,4,NEUTRAL,1.0,6
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-25,2025-08-26,2025-08-27,profit_target,1,6439.31982421875,6335,6305,6550,6580,412.98,2587.02,188.77,45.71,7.3,1,233.97,0.0,14.79,14.62,-0.17,6277.43,5948.32,1.0,1.0,6465.94,0.4134,1.62,1.7188,0,8,2025,4,NEUTRAL,1.0,6
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-25,2025-08-27,2025-08-28,profit_target,2,6439.31982421875,6310,6280,6580,6610,411.49,2588.51,260.96,63.42,10.08,1,306.16,0.0,14.79,14.85,0.06,6277.43,5948.32,1.0,1.0,6481.4,0.6535,2.0083,2.1847,0,8,2025,4,NEUTRAL,1.0,6
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-26,2025-08-28,2025-08-29,profit_target,2,6465.93994140625,6340,6310,6605,6635,423.4,2576.6,296.48,70.02,11.51,1,341.68,0.0,14.62,14.43,-0.19,6287.21,5951.74,1.0,1.0,6501.86,0.5555,1.9477,2.1507,1,8,2025,4,NEUTRAL,1.0,7
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-08-29,2025-09-01,2025-09-01,expiry,3,6460.259765625,6380,6350,6540,6570,357.01,2642.99,354.41,99.27,13.41,1,0.0,0.0,15.36,15.36,0.0,6316.15,5959.47,1.0,1.0,6460.26,0.0,1.2424,1.2343,4,8,2025,5,NEUTRAL,1.0,10
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-02,2025-09-05,2025-09-05,expiry,3,6415.5400390625,6270,6240,6575,6605,454.53,2545.47,451.93,99.43,17.75,1,196.13,0.0,17.17,15.18,-1.99,6325.1,5961.54,1.0,1.0,6481.5,1.0281,2.2686,2.4855,1,9,2025,5,NEUTRAL,1.0,11
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-05,2025-09-08,2025-09-08,expiry,3,6481.5,6405,6375,6565,6595,347.98,2652.02,345.38,99.25,13.02,1,0.0,0.0,15.18,15.11,-0.07,6349.55,5969.1,1.0,1.0,6495.15,0.2106,1.1803,1.2883,4,9,2025,5,NEUTRAL,1.0,14
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-08,2025-09-09,2025-09-09,expiry,1,6495.14990234375,6420,6390,6575,6605,375.59,2624.41,372.99,99.31,14.21,1,0.0,0.0,15.11,15.04,-0.07,6356.63,5972.23,1.0,1.0,6512.61,0.2688,1.157,1.2294,0,9,2025,5,NEUTRAL,1.0,15
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-08,2025-09-09,2025-09-10,profit_target,1,6495.14990234375,6385,6355,6610,6640,400.36,2599.64,211.06,52.72,8.12,1,256.26,0.0,15.11,15.04,-0.07,6356.63,5972.23,1.0,1.0,6512.61,0.2688,1.6959,1.7682,0,9,2025,5,NEUTRAL,1.0,15
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-08,2025-09-10,2025-09-11,profit_target,2,6495.14990234375,6365,6335,6640,6670,428.5,2571.5,290.92,67.89,11.31,1,336.12,0.0,15.11,15.35,0.24,6356.63,5972.23,1.0,1.0,6532.04,0.568,2.0038,2.2301,0,9,2025,5,NEUTRAL,1.0,15
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-09,2025-09-12,2025-09-12,expiry,3,6512.60986328125,6380,6350,6655,6685,425.26,2574.74,422.66,99.39,16.42,1,141.64,0.0,15.04,14.76,-0.28,6363.42,5975.32,1.0,1.0,6584.29,1.1006,2.0362,2.1864,1,9,2025,5,NEUTRAL,1.0,16
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-12,2025-09-15,2025-09-15,expiry,3,6584.2900390625,6510,6480,6665,6695,364.72,2635.28,362.12,99.29,13.74,1,0.0,0.0,14.76,15.69,0.93,6384.89,5984.93,1.0,1.0,6615.28,0.4707,1.1283,1.2258,4,9,2025,5,NEUTRAL,1.0,19
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-15,2025-09-16,2025-09-16,expiry,1,6615.27978515625,6535,6505,6700,6730,378.28,2621.72,375.68,99.31,14.33,1,0.0,0.0,15.69,16.36,0.67,6391.61,5988.16,1.0,1.0,6606.76,-0.1288,1.2136,1.2807,0,9,2025,5,NEUTRAL,1.0,20
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-15,2025-09-16,2025-09-17,profit_target,1,6615.27978515625,6500,6470,6740,6770,398.81,2601.19,196.13,49.18,7.54,1,241.33,0.0,15.69,16.36,0.67,6391.61,5988.16,1.0,1.0,6606.76,-0.1288,1.7426,1.8853,0,9,2025,5,NEUTRAL,1.0,20
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-15,2025-09-17,2025-09-18,profit_target,2,6615.27978515625,6475,6445,6765,6795,437.13,2562.87,335.24,76.69,13.08,1,380.44,0.0,15.69,15.72,0.03,6391.61,5988.16,1.0,1.0,6600.35,-0.2257,2.1205,2.2632,0,9,2025,5,NEUTRAL,1.0,20
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-16,2025-09-18,2025-09-19,profit_target,2,6606.759765625,6460,6430,6765,6795,430.45,2569.55,337.46,78.4,13.13,1,382.66,0.0,16.36,15.7,-0.66,6399.14,5991.25,1.0,1.0,6631.96,0.3814,2.2214,2.3951,1,9,2025,5,NEUTRAL,1.0,21
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-19,2025-09-22,2025-09-22,expiry,3,6664.35986328125,6585,6555,6750,6780,369.36,2630.64,366.76,99.3,13.94,1,0.0,0.0,15.45,16.1,0.65,6421.69,6000.47,1.0,1.0,6693.75,0.441,1.1908,1.285,4,9,2025,5,NEUTRAL,1.0,24
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-22,2025-09-23,2025-09-23,expiry,1,6693.75,6610,6580,6785,6815,363.62,2636.38,361.02,99.28,13.69,1,0.0,0.0,16.1,16.64,0.54,6430.37,6003.71,1.0,1.0,6656.92,-0.5502,1.2512,1.3632,0,9,2025,5,NEUTRAL,1.0,25
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-22,2025-09-24,2025-09-24,expiry,2,6693.75,6575,6545,6820,6850,421.63,2578.37,419.03,99.38,16.25,1,160.9,0.0,16.1,16.18,0.08,6430.37,6003.71,1.0,1.0,6637.97,-0.8333,1.774,1.8861,0,9,2025,5,NEUTRAL,1.0,25
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2025-09-22,2025-09-24,2025-09-25,profit_target,2,6693.75,6550,6520,6850,6880,445.75,2554.25,211.89,47.53,8.3,1,257.09,0.0,16.1,16.18,0.08,6430.37,6003.71,1.0,1.0,6637.97,-0.8333,2.1475,2.3343,0,9,2025,5,NEUTRAL,1.0,25
