risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,budget_tiers,final_value,total_return,cagr,max_drawdown,vol,sharpe,score,shares_owned,total_trades
-0.2,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002887.3738260686,0.0028873738260685932,0.0007225484070298993,0.043545381864311464,0.015156759191290519,0.05527258772500897,0.0007225484070298993,1100,256
-0.2,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002887.3738260686,0.0028873738260685932,0.0007225484070298993,0.043545381864311464,0.015156759191290519,0.05527258772500897,0.0007225484070298993,1100,256
-0.2,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002887.3738260686,0.0028873738260685932,0.0007225484070298993,0.043545381864311464,0.015156759191290519,0.05527258772500897,0.0007225484070298993,1100,256
-0.2,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002887.3738260686,0.0028873738260685932,0.0007225484070298993,0.043545381864311464,0.015156759191290519,0.05527258772500897,0.0007225484070298993,1100,256
-0.2,0.1,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002886.6083934159,0.002886608393415925,0.0007223570687155956,0.06817411788340642,0.023650302741861542,0.042381496503532935,0.0007223570687155956,1600,386
-0.2,0.1,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002886.6083934159,0.002886608393415925,0.0007223570687155956,0.06817411788340642,0.023650302741861542,0.042381496503532935,0.0007223570687155956,1600,386
-0.2,0.1,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002886.6083934159,0.002886608393415925,0.0007223570687155956,0.06817411788340642,0.023650302741861542,0.042381496503532935,0.0007223570687155956,1600,386
-0.2,0.1,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002886.6083934159,0.002886608393415925,0.0007223570687155956,0.06817411788340642,0.023650302741861542,0.042381496503532935,0.0007223570687155956,1600,386
-0.15,0.15,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002884.5588544164,0.002884558854416362,0.0007218447365744396,0.06824933007425782,0.02357885245944008,0.042417167320488086,0.0007218447365744396,1600,399
-0.15,0.15,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002884.5588544164,0.002884558854416362,0.0007218447365744396,0.06824933007425782,0.02357885245944008,0.042417167320488086,0.0007218447365744396,1600,399
-0.15,0.15,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002884.5588544164,0.002884558854416362,0.0007218447365744396,0.06824933007425782,0.02357885245944008,0.042417167320488086,0.0007218447365744396,1600,399
-0.15,0.15,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002884.5588544164,0.002884558854416362,0.0007218447365744396,0.06824933007425782,0.02357885245944008,0.042417167320488086,0.0007218447365744396,1600,399
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002847.2608922932,0.0028472608922931832,0.0007125210663438963,0.06827242618066809,0.02396150471075783,0.04172977013530834,0.0007125210663438963,1600,383
-0.15,0.1,-0.3,0.05,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002847.2608922932,0.0028472608922931832,0.0007125210663438963,0.06827242618066809,0.02396150471075783,0.04172977013530834,0.0007125210663438963,1600,383
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002847.2608922932,0.0028472608922931832,0.0007125210663438963,0.06827242618066809,0.02396150471075783,0.04172977013530834,0.0007125210663438963,1600,383
-0.15,0.1,-0.3,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002847.2608922932,0.0028472608922931832,0.0007125210663438963,0.06827242618066809,0.02396150471075783,0.04172977013530834,0.0007125210663438963,1600,383
-0.2,0.1,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002844.4137872483,0.0028444137872483117,0.0007118093420228622,0.0683517901704653,0.023607074075518777,0.04196897728607735,0.0007118093420228622,1600,386
-0.2,0.1,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002844.4137872483,0.0028444137872483117,0.0007118093420228622,0.0683517901704653,0.023607074075518777,0.04196897728607735,0.0007118093420228622,1600,386
-0.2,0.1,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002844.4137872483,0.0028444137872483117,0.0007118093420228622,0.0683517901704653,0.023607074075518777,0.04196897728607735,0.0007118093420228622,1600,386
-0.2,0.1,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002844.4137872483,0.0028444137872483117,0.0007118093420228622,0.0683517901704653,0.023607074075518777,0.04196897728607735,0.0007118093420228622,1600,386
-0.2,0.1,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002832.0850642212,0.0028320850642211733,0.0007087273687034212,0.0683517901704653,0.023602348714964406,0.04184205402616177,0.0007087273687034212,1600,386
-0.2,0.1,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002832.0850642212,0.0028320850642211733,0.0007087273687034212,0.0683517901704653,0.023602348714964406,0.04184205402616177,0.0007087273687034212,1600,386
-0.2,0.1,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002832.0850642212,0.0028320850642211733,0.0007087273687034212,0.0683517901704653,0.023602348714964406,0.04184205402616177,0.0007087273687034212,1600,386
-0.2,0.1,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002832.0850642212,0.0028320850642211733,0.0007087273687034212,0.0683517901704653,0.023602348714964406,0.04184205402616177,0.0007087273687034212,1600,386
-0.2,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002818.7027891306,0.002818702789130621,0.0007053819929534466,0.06817411788340642,0.023666116638555376,0.041651537862907595,0.0007053819929534466,1600,386
-0.2,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002818.7027891306,0.002818702789130621,0.0007053819929534466,0.06817411788340642,0.023666116638555376,0.041651537862907595,0.0007053819929534466,1600,386
-0.2,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002818.7027891306,0.002818702789130621,0.0007053819929534466,0.06817411788340642,0.023666116638555376,0.041651537862907595,0.0007053819929534466,1600,386
-0.2,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002818.7027891306,0.002818702789130621,0.0007053819929534466,0.06817411788340642,0.023666116638555376,0.041651537862907595,0.0007053819929534466,1600,386
-0.15,0.15,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002813.1381320627,0.0028131381320627407,0.0007039908991004484,0.06824933007425782,0.02357916770203305,0.04165956463171046,0.0007039908991004484,1600,399
-0.15,0.15,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002813.1381320627,0.0028131381320627407,0.0007039908991004484,0.06824933007425782,0.02357916770203305,0.04165956463171046,0.0007039908991004484,1600,399
-0.15,0.15,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002813.1381320627,0.0028131381320627407,0.0007039908991004484,0.06824933007425782,0.02357916770203305,0.04165956463171046,0.0007039908991004484,1600,399
-0.15,0.15,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002813.1381320627,0.0028131381320627407,0.0007039908991004484,0.06824933007425782,0.02357916770203305,0.04165956463171046,0.0007039908991004484,1600,399
-0.2,0.1,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002797.4591408463,0.002797459140846273,0.0007000713185789653,0.06817411788340642,0.023662142742939554,0.04143007704269358,0.0007000713185789653,1600,386
-0.2,0.1,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002797.4591408463,0.002797459140846273,0.0007000713185789653,0.06817411788340642,0.023662142742939554,0.04143007704269358,0.0007000713185789653,1600,386
-0.2,0.1,-0.3,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002797.4591408463,0.002797459140846273,0.0007000713185789653,0.06817411788340642,0.023662142742939554,0.04143007704269358,0.0007000713185789653,1600,386
-0.2,0.1,-0.3,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002797.4591408463,0.002797459140846273,0.0007000713185789653,0.06817411788340642,0.023662142742939554,0.04143007704269358,0.0007000713185789653,1600,386
-0.2,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002778.4679234239,0.0027784679234238575,0.0006953236553337572,0.06837785325721571,0.023954894396224582,0.04101663990154677,0.0006953236553337572,1600,383
-0.2,0.1,-0.35,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002778.4679234239,0.0027784679234238575,0.0006953236553337572,0.06837785325721571,0.023954894396224582,0.04101663990154677,0.0006953236553337572,1600,383
-0.2,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002778.4679234239,0.0027784679234238575,0.0006953236553337572,0.06837785325721571,0.023954894396224582,0.04101663990154677,0.0006953236553337572,1600,383
-0.2,0.1,-0.35,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002778.4679234239,0.0027784679234238575,0.0006953236553337572,0.06837785325721571,0.023954894396224582,0.04101663990154677,0.0006953236553337572,1600,383
-0.2,0.1,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002764.1794599359,0.002764179459935869,0.0006917516012048264,0.0683517901704653,0.02361819108370517,0.04111088223656445,0.0006917516012048264,1600,386
-0.2,0.1,-0.3,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002764.1794599359,0.002764179459935869,0.0006917516012048264,0.0683517901704653,0.02361819108370517,0.04111088223656445,0.0006917516012048264,1600,386
-0.2,0.1,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002764.1794599359,0.002764179459935869,0.0006917516012048264,0.0683517901704653,0.02361819108370517,0.04111088223656445,0.0006917516012048264,1600,386
-0.2,0.1,-0.3,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002764.1794599359,0.002764179459935869,0.0006917516012048264,0.0683517901704653,0.02361819108370517,0.04111088223656445,0.0006917516012048264,1600,386
-0.15,0.15,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002763.3723896428,0.0027633723896427547,0.0006915498359807426,0.06824933007425782,0.023579972417236705,0.041131215126557916,0.0006915498359807426,1600,399
-0.15,0.15,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002763.3723896428,0.0027633723896427547,0.0006915498359807426,0.06824933007425782,0.023579972417236705,0.041131215126557916,0.0006915498359807426,1600,399
-0.15,0.15,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002763.3723896428,0.0027633723896427547,0.0006915498359807426,0.06824933007425782,0.023579972417236705,0.041131215126557916,0.0006915498359807426,1600,399
-0.15,0.15,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002763.3723896428,0.0027633723896427547,0.0006915498359807426,0.06824933007425782,0.023579972417236705,0.041131215126557916,0.0006915498359807426,1600,399
-0.2,0.1,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002742.9358116515,0.0027429358116515213,0.00068644071041013,0.0683517901704653,0.0236142086451402,0.040888883069118566,0.00068644071041013,1600,386
-0.2,0.1,-0.3,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002742.9358116515,0.0027429358116515213,0.00068644071041013,0.0683517901704653,0.0236142086451402,0.040888883069118566,0.00068644071041013,1600,386
-0.2,0.1,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002742.9358116515,0.0027429358116515213,0.00068644071041013,0.0683517901704653,0.0236142086451402,0.040888883069118566,0.00068644071041013,1600,386
-0.2,0.1,-0.3,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002742.9358116515,0.0027429358116515213,0.00068644071041013,0.0683517901704653,0.0236142086451402,0.040888883069118566,0.00068644071041013,1600,386
-0.15,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.15,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002707.4400375219,0.002707440037521883,0.0006775666142579961,0.04324632379748344,0.015384387556922357,0.051755895996913936,0.0006775666142579961,1100,252
-0.2,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002707.0472010702,0.002707047201070236,0.0006774684021386701,0.06837785325721571,0.023955216855038347,0.040270869427339914,0.0006774684021386701,1600,383
-0.2,0.1,-0.35,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002707.0472010702,0.002707047201070236,0.0006774684021386701,0.06837785325721571,0.023955216855038347,0.040270869427339914,0.0006774684021386701,1600,383
-0.2,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002707.0472010702,0.002707047201070236,0.0006774684021386701,0.06837785325721571,0.023955216855038347,0.040270869427339914,0.0006774684021386701,1600,383
-0.2,0.1,-0.35,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002707.0472010702,0.002707047201070236,0.0006774684021386701,0.06837785325721571,0.023955216855038347,0.040270869427339914,0.0006774684021386701,1600,383
-0.15,0.15,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002704.0703137664,0.002704070313766366,0.0006767241565939219,0.06824933007425782,0.02358032287863444,0.040502069208176276,0.0006767241565939219,1600,399
-0.15,0.15,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002704.0703137664,0.002704070313766366,0.0006767241565939219,0.06824933007425782,0.02358032287863444,0.040502069208176276,0.0006767241565939219,1600,399
-0.15,0.15,-0.3,0.07,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002704.0703137664,0.002704070313766366,0.0006767241565939219,0.06824933007425782,0.02358032287863444,0.040502069208176276,0.0006767241565939219,1600,399
-0.15,0.15,-0.3,0.05,0.5,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002704.0703137664,0.002704070313766366,0.0006767241565939219,0.06824933007425782,0.02358032287863444,0.040502069208176276,0.0006767241565939219,1600,399
-0.15,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002683.8548675096,0.002683854867509566,0.000671670090151455,0.06834495634440024,0.023596042253109094,0.040276619801697014,0.000671670090151455,1600,397
-0.15,0.15,-0.35,0.05,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002683.8548675096,0.002683854867509566,0.000671670090151455,0.06834495634440024,0.023596042253109094,0.040276619801697014,0.000671670090151455,1600,397
-0.15,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002683.8548675096,0.002683854867509566,0.000671670090151455,0.06834495634440024,0.023596042253109094,0.040276619801697014,0.000671670090151455,1600,397
-0.15,0.15,-0.35,0.07,0.6,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002683.8548675096,0.002683854867509566,0.000671670090151455,0.06834495634440024,0.023596042253109094,0.040276619801697014,0.000671670090151455,1600,397
-0.2,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002657.2814586502,0.0026572814586502498,0.0006650263524448086,0.06837785325721571,0.02395602414745976,0.03975081631663041,0.0006650263524448086,1600,383
-0.2,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002657.2814586502,0.0026572814586502498,0.0006650263524448086,0.06837785325721571,0.02395602414745976,0.03975081631663041,0.0006650263524448086,1600,383
-0.2,0.1,-0.3,0.05,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002657.2814586502,0.0026572814586502498,0.0006650263524448086,0.06837785325721571,0.02395602414745976,0.03975081631663041,0.0006650263524448086,1600,383
-0.2,0.1,-0.3,0.07,0.5,0.9,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002657.2814586502,0.0026572814586502498,0.0006650263524448086,0.06837785325721571,0.02395602414745976,0.03975081631663041,0.0006650263524448086,1600,383
-0.15,0.15,-0.35,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002653.3841499551,0.00265338414995512,0.0006640519576375237,0.06808128682241066,0.023369051770095357,0.04011350305932497,0.0006640519576375237,1600,402
-0.15,0.15,-0.35,0.05,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002653.3841499551,0.00265338414995512,0.0006640519576375237,0.06808128682241066,0.023369051770095357,0.04011350305932497,0.0006640519576375237,1600,402
-0.15,0.15,-0.35,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002653.3841499551,0.00265338414995512,0.0006640519576375237,0.06808128682241066,0.023369051770095357,0.04011350305932497,0.0006640519576375237,1600,402
-0.15,0.15,-0.35,0.07,0.5,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002653.3841499551,0.00265338414995512,0.0006640519576375237,0.06808128682241066,0.023369051770095357,0.04011350305932497,0.0006640519576375237,1600,402
-0.15,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002641.055426928,0.002641055426927982,0.0006609695442356678,0.06808128682241066,0.023364450529816123,0.03998484564196875,0.0006609695442356678,1600,402
-0.15,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002641.055426928,0.002641055426927982,0.0006609695442356678,0.06808128682241066,0.023364450529816123,0.03998484564196875,0.0006609695442356678,1600,402
-0.15,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002641.055426928,0.002641055426927982,0.0006609695442356678,0.06808128682241066,0.023364450529816123,0.03998484564196875,0.0006609695442356678,1600,402
-0.15,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002641.055426928,0.002641055426927982,0.0006609695442356678,0.06808128682241066,0.023364450529816123,0.03998484564196875,0.0006609695442356678,1600,402
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.07,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.2,0.1,-0.3,0.05,0.5,0.8,"[30, 60, 90]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002635.5251139519,0.0026355251139518806,0.0006595868524044146,0.0432379866580031,0.015378388946624221,0.05060063987970387,0.0006595868524044146,1100,252
-0.15,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002621.5547751888,0.0026215547751887933,0.0006560939553184042,0.06822075576691952,0.023334721199914615,0.03979705766828986,0.0006560939553184042,1600,402
-0.15,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1002621.5547751888,0.0026215547751887933,0.0006560939553184042,0.06822075576691952,0.023334721199914615,0.03979705766828986,0.0006560939553184042,1600,402
-0.15,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002621.5547751888,0.0026215547751887933,0.0006560939553184042,0.06822075576691952,0.023334721199914615,0.03979705766828986,0.0006560939553184042,1600,402
-0.15,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1002621.5547751888,0.0026215547751887933,0.0006560939553184042,0.06822075576691952,0.023334721199914615,0.03979705766828986,0.0006560939553184042,1600,402
-0.15,0.15,-0.35,0.07,0.6,0.8,"[30, 60, 90]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1002612.434145156,0.002612434145155945,0.0006538135741800399,0.06834495634440024,0.023596358719952294,0.03951944568155288,0.0006538135741800399,1600,397
